distance,metric,status,gateway_probabilities,epsilon,eta,prioritize_parallelism,replace_or_joins,output_dir,f_score,project_name,optimization_metric,mining_algorithm
0.5402669796097991,two_gram_distance,ok,discovery,0.13923991861365037,0.4096099551781268,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022420_187F9BBE_C2A9_48F6_B2DC_4E0BBB309DDC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5405483405483406,two_gram_distance,ok,discovery,0.13923991861365037,0.4096099551781268,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022420_187F9BBE_C2A9_48F6_B2DC_4E0BBB309DDC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5408354764718148,two_gram_distance,ok,discovery,0.10350612293199979,0.2976947973551933,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022740_32ADD633_EBCF_463A_8DA0_0CBE0695387D,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5411062475129328,two_gram_distance,ok,discovery,0.20602606112759075,0.2001649990450605,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022956_1921AD5C_5180_4F27_A263_2B9A2E6D0DAC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5416466826538769,two_gram_distance,ok,discovery,0.20602606112759075,0.2001649990450605,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022956_1921AD5C_5180_4F27_A263_2B9A2E6D0DAC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5429436792384799,two_gram_distance,ok,discovery,0.0521488527565906,0.3703455710945256,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022059_06C552E8_A62C_4F0D_BE2F_4781C43305CE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5435607416422078,two_gram_distance,ok,discovery,0.13252638241423464,0.46590552115998096,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022015_240266D8_C7B3_4613_8F3E_00D122268E87,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5441155441155441,two_gram_distance,ok,discovery,0.0521488527565906,0.3703455710945256,True,True,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022059_06C552E8_A62C_4F0D_BE2F_4781C43305CE,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5441676551996837,two_gram_distance,ok,discovery,0.18578704092395731,0.229724993041531,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022549_BDD392A3_044A_4CA4_B07E_A90D51662F46,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
0.5445623553817921,two_gram_distance,ok,discovery,0.20602606112759075,0.2001649990450605,True,False,C:\Users\David\Downloads\simod-softwarex\outputs\20250303_021853_BC8B0EF7_EF81_4314_8CE3_F1B8ED3266B2\control-flow\iteration_20250303_022956_1921AD5C_5180_4F27_A263_2B9A2E6D0DAC,,BPIC_2012_train,TWO_GRAM_DISTANCE,Split Miner v1
